customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0623-EJQEG,Male,0.0,No,No,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,0.9568064621767214,6069.25,No
7153-CHRBV,Female,0.0,Yes,Yes,1.002895784642934,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,-0.18152448293707302,3274.35,No
0871-URUWO,Male,0.0,Yes,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.245959140205627,1359,Yes
9190-MFJLN,Male,0.0,No,No,-0.5444780367182193,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.0349109211845293,1777.9,Yes
6198-PNNSZ,Female,0.0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1.4968904872307114,6109.65,No
3317-VLGQT,Female,0.0,Yes,No,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.4433111891253892,1122.4,No
4132-POCZS,Male,0.0,Yes,No,0.7992939660427822,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.8263017190015288,2020.9,No
5614-DNZCE,Female,0.0,No,No,1.0436161483629645,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0.004596781081533054,3795.45,No
1095-JUDTC,Female,0.0,No,No,0.5956921474426305,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1.0066603721817051,4504.55,Yes
3896-RCYYE,Female,0.0,No,No,1.4100994218432374,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.3776165289566755,3579.15,No
9638-JIQYA,Male,0.0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.3248408190513656,49.7,No
3258-SANFR,Male,0.0,No,No,-1.0738427650786138,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6667692069855808,276.5,No
3726-TBHQT,Male,0.0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.6364814352446657,8175.9,No
3190-ITQXP,Female,0.0,Yes,Yes,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.479387940066815,890.35,No
0870-VEMYL,Female,0.0,No,No,-1.1145631287986442,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.3626603559551803,259.8,Yes
4833-QTJNO,Male,0.0,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.6344178441444933,5588.8,No
3039-MJSLN,Male,0.0,No,Yes,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.481049737066981,50.6,No
0178-CIIKR,Female,0.0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4893587220678117,58,No
5385-SUIRI,Male,0.0,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3107692232121058,5568.35,Yes
3982-XWFZQ,Female,0.0,Yes,No,0.3920903288424788,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4823097399671412,2203.65,Yes
5774-QPLTF,Male,0.0,Yes,Yes,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.4760643460664828,938.95,No
2322-VCZHZ,Male,0.0,Yes,No,-0.38159658183809786,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8388188751649267,2024.1,No
5010-IPEAQ,Female,0.0,Yes,Yes,1.4100994218432374,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),-0.3510277769540174,3623.95,No
4009-ALQFH,Female,0.0,No,No,-0.30015585439803716,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.15456030519649,2369.05,Yes
6383-ZTSIW,Female,0.0,Yes,No,0.26992923768238775,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,1.141265929195161,3877.95,No
8990-YOZLV,Female,0.0,No,No,1.4915401492832983,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,0.07106866108817798,4577.9,No
3069-SSVSN,Female,0.0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,-1.2932666760482092,25.85,No
5222-IMUKT,Male,0.0,No,No,-0.015113308357824713,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.8737166121684152,2871.5,No
3627-FCRDW,Female,0.0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2073360151017999,672.55,Yes
7562-GSUHK,Female,0.0,No,No,-0.6666391278783103,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.9451738831755587,1573.7,Yes
6685-XSHHU,Male,0.0,Yes,Yes,1.125056875803025,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.4561227820644893,1270.55,No
8901-UPRHR,Female,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.476948923228718,7711.45,No
4903-UYAVB,Male,0.0,Yes,No,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5093002860698053,126.05,Yes
0118-JPNOY,Female,0.0,No,No,-0.2594354906780068,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.6992279271509723,2193.65,No
6776-TLWOI,Male,0.0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4926823160681442,64.55,Yes
3845-FXCYS,Male,0.0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-1.4993295040688086,31.2,No
5857-XRECV,Female,0.0,No,Yes,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4710789550659844,38.25,No
0725-CXOTM,Female,0.0,No,No,0.14776814652229667,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.827186296163764,3348.1,No
4343-EJVQB,Male,0.0,No,No,-1.0331224013585834,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0.31867641411292996,533.6,No
9000-PLFUZ,Female,0.0,Yes,No,1.125056875803025,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),-0.5088984919697991,2907.55,No
3427-GGZZI,Female,0.0,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8089065291619363,1620.8,No
7779-ORAEL,Male,0.0,Yes,No,0.5142514200025698,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.34526516611558833,3480.35,No
0644-OQMDK,Male,0.0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.19570343610063723,293.85,No
4077-CROMM,Female,0.0,Yes,Yes,-0.055833672077855064,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3107692232121058,3243.45,Yes
3154-CFSZG,Male,0.0,Yes,Yes,0.5956921474426305,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.8404806721650927,4137.2,No
2868-MZAGQ,Male,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.4815325201292102,79.25,Yes
4847-QNOKA,Female,0.0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.6601220189849164,44.9,Yes
2220-IAHLS,Female,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.5076384890696393,19.4,No
1658-XUHBX,Female,0.0,Yes,Yes,1.0843365120829946,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7972739501607736,5348.65,No
6379-RXJRQ,Male,0.0,Yes,No,-0.9109613101984924,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.1774236690988095,659.65,Yes
2378-HTWFW,Male,0.0,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0.8720548151682491,3180.5,No
8650-RHRKE,Male,0.0,No,No,-1.1552834925186746,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-1.166970104035584,118.5,Yes
4377-VDHYI,Male,0.0,Yes,Yes,-0.015113308357824713,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,0.8654076271675846,3023.85,No
0475-RIJEP,Male,0.0,No,No,0.43281069256250915,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.4350022041245586,3365.85,Yes
1260-TTRXI,Male,0.0,No,No,-1.1552834925186746,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-0.3477041829536853,195.3,Yes
3719-TDVQB,Female,0.0,Yes,No,0.880734693482843,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.5225946620711341,1031.1,No
6328-ZPBGN,Female,0.0,No,No,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0099839661820376,997.65,Yes
0201-MIBOL,Female,0.0,No,No,1.369379058123207,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.2509445312061254,6471.85,No
4937-QPZPO,Male,0.0,Yes,Yes,1.1657772395230555,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.1678546811978192,6241.35,No
2925-VDZHY,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.7956121531606076,6501.35,No
6981-TDRFT,Male,0.0,Yes,Yes,0.47353105628253944,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,-0.3477041829536853,2317.1,No
3413-CSSTH,Male,0.0,No,No,0.35136996512244845,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.3011738669490337,2237.55,No
8033-VCZGH,Male,0.0,Yes,No,0.7178532386027215,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.302460238211275,5231.3,No
4789-KWMXN,Male,0.0,Yes,No,0.5956921474426305,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.5317882242341998,5275.8,Yes
0224-NIJLP,Male,0.0,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4827115340671475,165.5,No
7542-CYDDM,Male,0.0,No,No,-0.5851984004382496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4860351280674797,358.5,No
4718-WXBGI,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9036289581714056,6614.9,No
2867-UIMSS,Male,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.5230774451333633,80.5,Yes
8495-PRWFH,Female,0.0,No,No,0.3920903288424788,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.3028356639492,2421.75,No
0439-IFYUN,Female,0.0,No,No,-0.5851984004382496,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.3303089931140931,1294.6,No
5716-LIBJC,Female,0.0,No,Yes,-0.7888002190384014,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3091074262119398,1299.1,No
2868-LLSKM,Female,0.0,Yes,Yes,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6277706561438292,5733.4,No
8111-RKSPX,Male,0.0,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.24721914310578694,305.55,Yes
2988-QRAJY,Male,0.0,No,No,1.4915401492832983,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.505199472231542,7430.75,No
1585-MQSSU,Male,0.0,No,No,-0.62591876415828,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.44076481496298814,900.5,Yes
0071-NDAFP,Male,0.0,Yes,Yes,-0.30015585439803716,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.304899255049372,630.6,No
2856-NNASM,Male,0.0,No,No,0.43281069256250915,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,0.8238627021634315,3856.75,Yes
7328-ZJAJO,Female,0.0,Yes,Yes,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.504314895069307,1222.65,No
6458-CYIDZ,Female,0.0,No,No,-1.1145631287986442,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.5297246331340278,374.8,No
8559-CIZFV,Male,0.0,Yes,Yes,-0.46303730927815856,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,0.4233696251233959,1625,Yes
1090-PYKCI,Female,0.0,Yes,Yes,1.4915401492832983,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),1.3406815692150957,7234.8,No
3058-WQDRE,Male,0.0,No,No,-0.7888002190384014,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.3165318340505352,331.85,No
7547-EKNFS,Male,0.0,Yes,No,0.3920903288424788,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1.0133075601823696,3959.35,Yes
2279-AXJJK,Male,0.0,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0266019361836989,5088.4,No
6769-DYBQN,Male,0.0,No,No,0.5549717837226001,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.6726391751483144,3969.4,Yes
0909-SELIE,Male,0.0,Yes,No,1.1657772395230555,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.53304822713436,4860.85,No
3417-TSCIC,Male,0.0,No,No,-0.13727439951791576,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,-1.3265026160515319,788.05,No
1042-HFUCW,Female,0.0,No,Yes,-0.30015585439803716,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),-0.3327480099521901,1266.35,No
4439-JMPMT,Female,0.0,Yes,Yes,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.6975661301508063,470.95,Yes
6537-OTKMY,Male,0.0,No,No,-0.7073594915983407,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,-0.46569176996548,688.2,No
8999-EXMNO,Female,0.0,Yes,Yes,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4827115340671475,387.7,No
6725-TPKJO,Male,0.0,No,No,0.47353105628253944,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4860351280674797,845.25,No
2446-BEGGB,Female,0.0,No,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.113015380192337,560.6,Yes
7162-WPHPM,Male,0.0,Yes,Yes,1.0436161483629645,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.22727757910379318,4230.25,No
1599-MMYRQ,Male,0.0,Yes,Yes,1.2064976032430856,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0.5546515881365197,4983.05,No
8821-KVZKQ,Female,0.0,Yes,Yes,1.5322605130033284,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),-0.2114368289400632,4113.15,No
1496-GGSUK,Female,0.0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.2982520670487077,25.7,Yes
6434-TTGJP,Male,0.0,Yes,Yes,-0.9109613101984924,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),-0.36764574695567864,521,No
0042-JVWOJ,Male,0.0,No,No,-0.2594354906780068,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.5009913010689746,471.85,No
0130-SXOUN,Male,0.0,No,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0.8188773111629334,5976.9,No
2575-GFSOE,Female,0.0,Yes,Yes,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.14086413509515497,506.9,Yes
2330-PQGDQ,Male,0.0,Yes,Yes,0.758573602322752,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),0.6460504231456565,4299.75,No
1452-UZOSF,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),1.3739175092184182,7548.6,No
2097-YVPKN,Male,0.0,No,No,1.3286586944031769,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.2965902700485417,1654.75,No
2842-JTCCU,Male,0.0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6219006879810957,80.35,Yes
8597-CTXVJ,Male,0.0,No,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),0.006258578081699082,4551.5,No
6631-HMANX,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6875953481498096,6227.5,No
9962-BFPDU,Female,0.0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4860351280674797,20.05,No
3296-SILRA,Female,0.0,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3868100911197414,76.4,Yes
9681-OXGVC,Female,0.0,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1877962451998125,514,Yes
6394-HHHZM,Male,0.0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.46443176706532,57.5,No
5995-LFTLE,Male,0.0,No,No,1.0436161483629645,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3115464430500368,1474.35,No
5180-UCIIQ,Male,0.0,Yes,Yes,-0.4223169455581282,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,-0.8213163280010305,880.2,Yes
1932-UEDCX,Male,0.0,Yes,No,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.1911198392001445,3270.25,No
7153-OANIO,Male,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.1724382780983114,69.95,Yes
5188-HGMLP,Male,0.0,Yes,No,0.880734693482843,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3070438351117673,3919.15,No
0665-XHDJU,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,1.1512367111961581,7285.7,No
6521-YYTYI,Male,0.0,No,Yes,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9484974771758907,93.3,Yes
8878-HMWBV,Male,0.0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.518869273970796,169.05,Yes
8265-HKSOW,Female,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.4187860282229037,7658.3,No
3544-FBCAS,Female,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.6261088591436628,5959.3,No
5331-RGMTT,Male,0.0,Yes,No,0.880734693482843,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1396041321949948,5295.7,No
4759-PXTAN,Female,0.0,Yes,No,1.0843365120829946,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,0.5097830691320341,4693.2,No
7054-DMVAS,Male,0.0,No,No,0.880734693482843,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),0.017891157082861757,3512.9,No
3428-MMGUB,Male,0.0,No,No,1.125056875803025,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,0.8238627021634315,5231.2,No
6549-BTYPG,Female,0.0,Yes,No,1.125056875803025,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),-0.13167057293208934,3603.45,No
7823-JSOAG,Male,0.0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.3236618051134285,217.45,No
3705-RHRFR,Female,0.0,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),1.1429277261953275,6875.35,No
9374-YOLBJ,Female,0.0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.5126238800701375,19.25,No
9074-KGVOX,Male,0.0,Yes,Yes,0.7178532386027215,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),-0.8412578920030237,2021.35,No
6128-DAFVY,Female,0.0,No,No,0.9621754209229036,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.6617838159850825,2564.95,No
9933-QRGTX,Female,0.0,Yes,No,1.125056875803025,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1.0781176431888486,5611.75,No
4476-OSWTN,Male,0.0,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,1.5218174422332031,7610.1,No
3751-KTZEL,Female,0.0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,-0.9874960280176428,35.05,Yes
1977-STDKI,Female,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.27380789510844483,73,Yes
5066-GFJMM,Female,0.0,Yes,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.491020519067978,45.75,No
2661-GKBTK,Male,0.0,Yes,Yes,1.125056875803025,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.40508985812156867,4543.95,No
0458-HEUZG,Female,0.0,No,No,-0.7888002190384014,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,-0.9758634490164798,450.4,No
7268-WNTCP,Male,0.0,Yes,Yes,1.2064976032430856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4727407520661506,1297.35,No
0824-VWDPO,Female,0.0,No,No,0.5142514200025698,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),1.0631614701873533,4442.75,No
8409-WQJUX,Female,0.0,No,No,-0.30015585439803716,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,-0.3510277769540174,1423.15,No
2578-JQPHZ,Male,0.0,No,No,0.47353105628253944,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.1745018691984834,4378.35,No
3278-FSIXX,Female,0.0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6484894399837535,74.2,No
5813-UECBU,Male,0.0,No,No,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.6344178441444933,2716.3,Yes
0328-GRPMV,Female,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.1774236690988095,70.1,Yes
